##### LTank32 Language File 4.0 ###########
#                                         #
# Language : Português (90% complete)     #
# Author   : Thomaz Lima e J. P. Lima     #
# Date     : 10 July 2002 - v  1.0        #
#                                         #
###########################################

##### IMPORTANT NOTE TO THE TRANSLATORS #################
#                                                       #
# You have to translate all the lines except those      #
# beginning with a pound sign. ( # )                    #
#                                                       #
# No lines must be removed or added.                    #                  
#                                                       #
# All lines must stay at their original position.       #                  
#                                                       #
# In some cases changing the length of a message can    #
# produce strange results. You will have to make tests. #
#                                                       #
#########################################################

##### MAIN MENU ##########################
00,--,--,&Jogo
00,00,--,&Novo\tF2
00,01,--,&Carregar jogo...\tL
00,02,--,&Pular nível de jogo\tS
00,03,--,N&ível anterior\tP
00,04,--,Último nível jogad&o\tBkSp
00,05,--,SEPARATOR
00,06,--,&Abrir arquivo do jogo...\tO
00,07,--,SEPARATOR
00,08,--,&Recordes locais\tV
00,09,--,&Recordes mundiais\tG
00,10,--,SEPARATOR
00,11,--,&Gravar\tF5
00,12,--,S&alvar gravação\tF6
00,13,--,Gr&avação resumida\tF8
00,14,--,Re&produzir...\tF7
00,15,--,SEPARATOR
00,16,--,Impr&imir campo de jogo
00,17,--,SEPARATOR
00,18,--,&Sair
01,--,--,&Movimento
01,00,--,&Reiniciar\tR
01,01,--,&Desfazer\tU
01,02,--,&Salvar posição\tCtrl+C
01,03,--,Restaurar &posição\tCrtl+V
01,04,--,Rep&lay\tF4
02,--,--,&Opções
02,00,--,&Animação\tA
02,01,--,S&om\tN
02,02,--,&Relembrar último nível
02,03,--,P&ular níveis completados
02,04,--,Au&toGravação
02,05,--,Desativar &alertas
02,06,--,SEPARATOR
02,07,--,&Tamanho
02,07,00,&Pequeno
02,07,01,&Médio
02,07,02,&Grande
02,08,--,&Dificuldade...\tD
02,09,--,Mudar &gráficos ...\tCtrl+G
03,--,--,&Editor [F9]
04,--,--,&Ajuda
04,00,--,&Dica\tH
04,01,--,SEPARATOR
04,02,--,&Índice
04,03,--,&Ajuda rápida\tF1
04,04,--,&Revisões (História)
04,05,--,SEPARATOR
04,06,--,&Sobre...

##### EDITOR MENU ######################
00,--,--,&Editor
00,00,--,&Apagar...\tCtrl+C
00,01,--,&Carregar nível\tCtrl+L
00,02,--,&Salvar\tCtrl+S
00,03,--,Salvar &como...
00,04,--,&Sair
01,--,--,&Dica
02,--,--,&Deslocar
02,00,--,&Direita\tCtrl+Direção
02,01,--,&Esquerda
02,02,--,&Acima
02,03,--,&Abaixo
03,--,--,&Fechar Editor [F9]
04,--,--,&Dificuldade
